Customer ID,Item ID,Qty,Stocking U/M,Amount,period
ALE,FG - CC - Mini,2000.0,Pack,1900000.0,Jun-23
AO,FG - CC - Big SC,77.0,Pack,138600.0,Jun-23
AO,FG - CC - Medium,6475.0,Pack,6151250.0,Jun-23
AO,FG - CC - Mini,2650.0,Pack,2517500.0,Jun-23
AO,FG/N - BB BIG,1849.0,Bag,1701080.0,Jun-23
AO,FG/N - PP BIG,67.0,Bag,670000.0,Jun-23
ARO,FG - CC - Big SC,500.0,Pack,900000.0,Jun-23
ARO,FG - CC - Medium,3050.0,Pack,2897500.0,Jun-23
ARO,FG - CC - Mini,1000.0,Pack,950000.0,Jun-23
AS,FG - CC - Medium,40.0,Pack,38000.0,Jun-23
AS,FG - CC - Mini,16.0,Pack,15200.0,Jun-23
AS,FG/N - BB BIG,1220.0,Bag,1122400.0,Jun-23
AS,FG/N - PP BIG,83.0,Bag,830000.0,Jun-23
AYS,FG - CC - Big SC,30.0,Pack,54000.0,Jun-23
AYS,FG - CC - Medium,2800.0,Pack,2660000.0,Jun-23
AYS,FG - CC - Mini,2200.0,Pack,2090000.0,Jun-23
DE,FG - CC - Big SC,10.0,Pack,18000.0,Jun-23
DE,FG - CC - Medium,320.0,Pack,304000.0,Jun-23
DE,FG - CC - Mini,65.0,Pack,61750.0,Jun-23
DE,FG/N - BB BIG,1002.0,Bag,921840.0,Jun-23
DE,FG/N - PP BIG,18.0,Bag,180000.0,Jun-23
DT,FG - CC - Big SC,60.0,Pack,108000.0,Jun-23
DT,FG - CC - Medium,2580.0,Pack,2451000.0,Jun-23
DT,FG - CC - Mini,2300.0,Pack,2185000.0,Jun-23
DV,FG - CC - Big SC,40.0,Pack,72000.0,Jun-23
DV,FG - CC - Medium,2795.0,Pack,2655250.0,Jun-23
DV,FG - CC - Mini,1000.0,Pack,950000.0,Jun-23
DV,FG/N - BB BIG,1010.0,Bag,929200.0,Jun-23
DV,FG/N - PP BIG,8.0,Bag,80000.0,Jun-23
Edith,FG - CC - Big SC,30.0,Pack,54000.0,Jun-23
Edith,FG - CC - Medium,1149.0,Pack,1091550.0,Jun-23
Edith,FG - CC - Mini,701.0,Pack,665950.0,Jun-23
Edith,FG/N - BB BIG,2580.0,Bag,2373600.0,Jun-23
Edith,FG/N - PP BIG,391.0,Bag,3910000.0,Jun-23
EM,FG - CC - Big SC,22.0,Pack,39600.0,Jun-23
EM,FG - CC - Medium,821.0,Pack,779950.0,Jun-23
EM,FG - CC - Mini,239.0,Pack,227050.0,Jun-23
EM,FG/N - BB BIG,900.0,Bag,828000.0,Jun-23
EM,FG/N - PP BIG,25.0,Bag,250000.0,Jun-23
ENE,FG - CC - Big SC,7.0,Pack,12600.0,Jun-23
ENE,FG - CC - Medium,465.0,Pack,441750.0,Jun-23
ENE,FG - CC - Mini,355.0,Pack,337250.0,Jun-23
ENE,FG/N - BB BIG,800.0,Bag,736000.0,Jun-23
ENE,FG/N - PP BIG,148.0,Bag,1480000.0,Jun-23
EU,FG - CC - Big SC,45.0,Pack,81000.0,Jun-23
EU,FG - CC - Medium,1050.0,Pack,997500.0,Jun-23
EU,FG - CC - Mini,248.0,Pack,235600.0,Jun-23
EU,FG/N - BB BIG,1516.0,Bag,1394720.0,Jun-23
EU,FG/N - PP BIG,63.0,Bag,630000.0,Jun-23
FB,FG - CC - Big SC,30.0,Pack,54000.0,Jun-23
FB,FG - CC - Medium,2240.0,Pack,2128000.0,Jun-23
FB,FG - CC - Mini,1700.0,Pack,1615000.0,Jun-23
FRANCO,FG - CC - Big SC,10.0,Pack,18000.0,Jun-23
FRANCO,FG - CC - Medium,1430.0,Pack,1358500.0,Jun-23
FRANCO,FG - CC - Mini,1850.0,Pack,1757500.0,Jun-23
General sale,FG - CC - Big SC,8.0,Pack,15200.0,Jun-23
General sale,FG - CC - Medium,116.0,Pack,121450.0,Jun-23
General sale,FG - CC - Mini,59.0,Pack,61050.0,Jun-23
General sale,FG/N - BB BIG,637.75,Bag,637750.0,Jun-23
General sale,FG/N - PP BIG,22.21,Bag,243250.0,Jun-23
GO,FG - CC - Big SC,24.0,Pack,43200.0,Jun-23
GO,FG - CC - Medium,760.0,Pack,722000.0,Jun-23
GO,FG - CC - Mini,284.0,Pack,269800.0,Jun-23
GO,FG/N - BB BIG,1857.0,Bag,1708440.0,Jun-23
GO,FG/N - PP BIG,58.0,Bag,580000.0,Jun-23
HCG,FG - CC - Big SC,50.0,Pack,90000.0,Jun-23
HCG,FG - CC - Medium,2700.0,Pack,2565000.0,Jun-23
HCG,FG - CC - Mini,2200.0,Pack,2090000.0,Jun-23
HGV,FG - CC - Big SC,50.0,Pack,90000.0,Jun-23
HGV,FG - CC - Medium,2700.0,Pack,2565000.0,Jun-23
HGV,FG - CC - Mini,2200.0,Pack,2090000.0,Jun-23
HON,FG - CC - Big SC,5.0,Pack,9000.0,Jun-23
HON,FG - CC - Medium,970.0,Pack,921500.0,Jun-23
HON,FG - CC - Mini,1230.0,Pack,1168500.0,Jun-23
HON,FG/N - BB BIG,3094.0,Bag,2846480.0,Jun-23
HON,FG/N - PP BIG,1051.0,Bag,10510000.0,Jun-23
IAC,FG - CC - Big SC,130.0,Pack,234000.0,Jun-23
IAC,FG - CC - Medium,9000.0,Pack,8550000.0,Jun-23
IAC,FG - CC - Mini,5740.0,Pack,5453000.0,Jun-23
IAZ,FG - CC - Medium,55.0,Pack,52250.0,Jun-23
IAZ,FG - CC - Mini,39.0,Pack,37050.0,Jun-23
IAZ,FG/N - BB BIG,1339.0,Bag,1231880.0,Jun-23
IAZ,FG/N - PP BIG,42.0,Bag,420000.0,Jun-23
IO,FG - CC - Big SC,20.0,Pack,36000.0,Jun-23
IO,FG - CC - Medium,1383.0,Pack,1313850.0,Jun-23
IO,FG - CC - Mini,1118.0,Pack,1062100.0,Jun-23
IO,FG/N - BB BIG,551.0,Bag,506920.0,Jun-23
IO,FG/N - PP BIG,105.0,Bag,1050000.0,Jun-23
IR,FG - CC - Big SC,13.0,Pack,23400.0,Jun-23
IR,FG - CC - Medium,648.0,Pack,615600.0,Jun-23
IR,FG - CC - Mini,183.0,Pack,173850.0,Jun-23
IR,FG/N - BB BIG,521.0,Bag,479320.0,Jun-23
IR,FG/N - PP BIG,29.0,Bag,290000.0,Jun-23
IS,FG - CC - Big SC,230.0,Pack,414000.0,Jun-23
IS,FG - CC - Medium,13080.0,Pack,12426000.0,Jun-23
IS,FG - CC - Mini,9900.0,Pack,9405000.0,Jun-23
IY,FG - CC - Big SC,43.0,Pack,77400.0,Jun-23
IY,FG - CC - Medium,1060.0,Pack,1007000.0,Jun-23
IY,FG - CC - Mini,362.0,Pack,343900.0,Jun-23
IY,FG/N - BB BIG,2033.0,Bag,1870360.0,Jun-23
IY,FG/N - PP BIG,33.0,Bag,330000.0,Jun-23
IYKE,FG - CC - Big SC,30.0,Pack,54000.0,Jun-23
IYKE,FG - CC - Medium,1650.0,Pack,1567500.0,Jun-23
IYKE,FG - CC - Mini,2500.0,Pack,2375000.0,Jun-23
JO,FG - CC - Big SC,12.0,Pack,21600.0,Jun-23
JO,FG - CC - Medium,1080.0,Pack,1026000.0,Jun-23
JO,FG - CC - Mini,333.0,Pack,316350.0,Jun-23
JT,FG - CC - Big SC,20.0,Pack,36000.0,Jun-23
JT,FG - CC - Medium,2852.0,Pack,2709400.0,Jun-23
JT,FG - CC - Mini,878.0,Pack,834100.0,Jun-23
JT,FG/N - BB BIG,2400.0,Bag,2208000.0,Jun-23
JT,FG/N - PP BIG,54.0,Bag,540000.0,Jun-23
KCO,FG - CC - Medium,863.0,Pack,819850.0,Jun-23
KCO,FG - CC - Mini,283.0,Pack,268850.0,Jun-23
KCO,FG/N - BB BIG,462.0,Bag,425040.0,Jun-23
KCO,FG/N - PP BIG,32.0,Bag,320000.0,Jun-23
KIA,FG - CC - Big SC,110.0,Pack,198000.0,Jun-23
KIA,FG - CC - Medium,5480.0,Pack,5206000.0,Jun-23
KIA,FG - CC - Mini,4300.0,Pack,4085000.0,Jun-23
M.A,FG - CC - Big SC,2.0,Pack,3600.0,Jun-23
M.A,FG - CC - Medium,180.0,Pack,171000.0,Jun-23
M.A,FG - CC - Mini,60.0,Pack,57000.0,Jun-23
M.A,FG/N - BB BIG,20.0,Bag,18400.0,Jun-23
M.A,FG/N - PP BIG,11.0,Bag,110000.0,Jun-23
M.O,FG - CC - Big SC,5.0,Pack,9000.0,Jun-23
M.O,FG - CC - Medium,530.0,Pack,503500.0,Jun-23
M.O,FG - CC - Mini,150.0,Pack,142500.0,Jun-23
M.O,FG/N - BB BIG,3767.0,Bag,3465640.0,Jun-23
M.O,FG/N - PP BIG,26.0,Bag,260000.0,Jun-23
MA,FG - CC - Big SC,61.0,Pack,109800.0,Jun-23
MA,FG - CC - Medium,1132.0,Pack,1075400.0,Jun-23
MA,FG - CC - Mini,663.0,Pack,629850.0,Jun-23
MA,FG/N - BB BIG,1894.0,Bag,1742480.0,Jun-23
MA,FG/N - PP BIG,115.0,Bag,1150000.0,Jun-23
MAB,FG - CC - Big SC,40.0,Pack,72000.0,Jun-23
MAB,FG - CC - Medium,1547.0,Pack,1469650.0,Jun-23
MAB,FG - CC - Mini,2790.0,Pack,2650500.0,Jun-23
MAB,FG/N - BB BIG,410.0,Bag,377200.0,Jun-23
MAB,FG/N - PP BIG,372.0,Bag,3720000.0,Jun-23
MAE,FG - CC - Big SC,30.0,Pack,54000.0,Jun-23
MAE,FG - CC - Medium,365.0,Pack,346750.0,Jun-23
MAE,FG - CC - Mini,229.0,Pack,217550.0,Jun-23
MAE,FG/N - BB BIG,2570.0,Bag,2364400.0,Jun-23
MAE,FG/N - PP BIG,552.0,Bag,5520000.0,Jun-23
MAMA,FG - CC - Big SC,15.0,Pack,27000.0,Jun-23
MAMA,FG - CC - Medium,2328.0,Pack,2211600.0,Jun-23
MAMA,FG - CC - Mini,937.0,Pack,890150.0,Jun-23
MAMA,FG/N - BB BIG,3030.0,Bag,2787600.0,Jun-23
MAMA,FG/N - PP BIG,14.0,Bag,140000.0,Jun-23
MAMA D,FG - CC - Big SC,14.0,Pack,25200.0,Jun-23
MAMA D,FG - CC - Medium,203.0,Pack,192850.0,Jun-23
MAMA D,FG - CC - Mini,126.0,Pack,119700.0,Jun-23
MAMA D,FG/N - BB BIG,1358.0,Bag,1249360.0,Jun-23
MAMA D,FG/N - PP BIG,408.0,Bag,4080000.0,Jun-23
MAO,FG/N - BB BIG,1510.0,Bag,1389200.0,Jun-23
MAO,FG/N - PP BIG,327.0,Bag,3270000.0,Jun-23
MOA,FG - CC - Big SC,6.0,Pack,10800.0,Jun-23
MOA,FG - CC - Medium,419.0,Pack,398050.0,Jun-23
MOA,FG - CC - Mini,90.0,Pack,85500.0,Jun-23
MOA,FG/N - BB BIG,2091.0,Bag,1923720.0,Jun-23
MOA,FG/N - PP BIG,25.0,Bag,250000.0,Jun-23
MP,FG - CC - Medium,116.0,Pack,110200.0,Jun-23
MP,FG - CC - Mini,79.0,Pack,75050.0,Jun-23
MP,FG/N - BB BIG,783.0,Bag,720360.0,Jun-23
MP,FG/N - PP BIG,132.0,Bag,1320000.0,Jun-23
Mrs Madueke,FG - CC - Medium,438.0,Pack,416100.0,Jun-23
Mrs Madueke,FG - CC - Mini,112.0,Pack,106400.0,Jun-23
Mrs Madueke,FG/N - BB BIG,160.0,Bag,147200.0,Jun-23
MV,FG - CC - Big SC,80.0,Pack,144000.0,Jun-23
MV,FG - CC - Medium,5740.0,Pack,5453000.0,Jun-23
MV,FG - CC - Mini,4100.0,Pack,3895000.0,Jun-23
MW,FG - CC - Big SC,20.0,Pack,36000.0,Jun-23
MW,FG - CC - Medium,960.0,Pack,912000.0,Jun-23
MW,FG - CC - Mini,687.0,Pack,652650.0,Jun-23
MW,FG/N - BB BIG,4820.0,Bag,4434400.0,Jun-23
MW,FG/N - PP BIG,669.0,Bag,6690000.0,Jun-23
NBV,FG - CC - Big SC,50.0,Pack,90000.0,Jun-23
NBV,FG - CC - Medium,2700.0,Pack,2565000.0,Jun-23
NBV,FG - CC - Mini,2200.0,Pack,2090000.0,Jun-23
NK,FG - CC - Big SC,3.0,Pack,5400.0,Jun-23
NK,FG - CC - Medium,592.0,Pack,562400.0,Jun-23
NK,FG - CC - Mini,184.0,Pack,174800.0,Jun-23
NK,FG/N - BB BIG,2175.0,Bag,2001000.0,Jun-23
NK,FG/N - PP BIG,47.0,Bag,470000.0,Jun-23
OYV,FG - CC - Big SC,160.0,Pack,288000.0,Jun-23
OYV,FG - CC - Medium,8380.0,Pack,7961000.0,Jun-23
OYV,FG - CC - Mini,6500.0,Pack,6175000.0,Jun-23
PA,FG - CC - Big SC,40.0,Pack,72000.0,Jun-23
PA,FG - CC - Medium,2500.0,Pack,2375000.0,Jun-23
PA,FG - CC - Mini,1920.0,Pack,1824000.0,Jun-23
RM,FG - CC - Big SC,120.0,Pack,216000.0,Jun-23
RM,FG - CC - Medium,968.0,Pack,919600.0,Jun-23
RM,FG - CC - Mini,420.0,Pack,399000.0,Jun-23
RM,FG/N - BB BIG,2602.0,Bag,2393840.0,Jun-23
RM,FG/N - PP BIG,80.0,Bag,800000.0,Jun-23
TI,FG - CC - Big SC,50.0,Pack,90000.0,Jun-23
TI,FG - CC - Medium,2900.0,Pack,2755000.0,Jun-23
TI,FG - CC - Mini,2000.0,Pack,1900000.0,Jun-23
TO,FG - CC - Big SC,15.0,Pack,27000.0,Jun-23
TO,FG - CC - Medium,720.0,Pack,684000.0,Jun-23
TO,FG - CC - Mini,900.0,Pack,855000.0,Jun-23
UDE,FG - CC - Big SC,30.0,Pack,54000.0,Jun-23
UDE,FG - CC - Medium,1620.0,Pack,1539000.0,Jun-23
UDE,FG - CC - Mini,1620.0,Pack,1539000.0,Jun-23
YV,FG - CC - Big SC,110.0,Pack,198000.0,Jun-23
YV,FG - CC - Medium,5780.0,Pack,5491000.0,Jun-23
YV,FG - CC - Mini,4000.0,Pack,3800000.0,Jun-23
Report Totals,,268376.96,,301152130.0,Jun-23
ADV,FG - CC - Big SC,80.0,Pack,144000.0,May-23
ADV,FG - CC - Medium,5440.0,Pack,5168000.0,May-23
ADV,FG - CC - Mini,4400.0,Pack,4180000.0,May-23
Advert,FG - CC - Medium,164.0,Pack,164000.0,May-23
Advert,FG - CC - Mini,75.0,Pack,75000.0,May-23
ALE,FG - CC - Big SC,50.0,Pack,90000.0,May-23
ALE,FG - CC - Medium,2635.0,Pack,2503250.0,May-23
ALE,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
AO,FG - CC - Big SC,84.0,Pack,151200.0,May-23
AO,FG - CC - Medium,6430.0,Pack,6108500.0,May-23
AO,FG - CC - Mini,2930.0,Pack,2783500.0,May-23
AO,FG/N - BB BIG,2105.0,Bag,1936600.0,May-23
AO,FG/N - PP BIG,81.0,Bag,810000.0,May-23
AS,FG - CC - Medium,17.0,Pack,16150.0,May-23
AS,FG - CC - Mini,8.0,Pack,7600.0,May-23
AS,FG/N - BB BIG,890.0,Bag,818800.0,May-23
AS,FG/N - PP BIG,70.0,Bag,700000.0,May-23
AYS,FG - CC - Medium,3000.0,Pack,2850000.0,May-23
AYS,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
Ben,FG - CC - Big SC,20.0,Pack,36000.0,May-23
Ben,FG - CC - Medium,1000.0,Pack,950000.0,May-23
Ben,FG - CC - Mini,1960.0,Pack,1862000.0,May-23
DAM,FG/N - BB BIG,19.25,Bag,19250.0,May-23
DE,FG - CC - Big SC,8.0,Pack,14400.0,May-23
DE,FG - CC - Medium,371.0,Pack,352450.0,May-23
DE,FG - CC - Mini,89.0,Pack,84550.0,May-23
DE,FG/N - BB BIG,1230.0,Bag,1131600.0,May-23
DE,FG/N - PP BIG,15.0,Bag,150000.0,May-23
DT,FG - CC - Big SC,50.0,Pack,90000.0,May-23
DT,FG - CC - Medium,2900.0,Pack,2755000.0,May-23
DT,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
DV,FG - CC - Big SC,80.0,Pack,144000.0,May-23
DV,FG - CC - Medium,2050.0,Pack,1947500.0,May-23
DV,FG - CC - Mini,1068.0,Pack,1014600.0,May-23
DV,FG/N - BB BIG,1020.0,Bag,938400.0,May-23
DV,FG/N - PP BIG,9.0,Bag,90000.0,May-23
Edith,FG - CC - Big SC,10.0,Pack,18000.0,May-23
Edith,FG - CC - Medium,525.0,Pack,498750.0,May-23
Edith,FG - CC - Mini,250.0,Pack,237500.0,May-23
Edith,FG/N - BB BIG,2170.0,Bag,1996400.0,May-23
Edith,FG/N - PP BIG,298.0,Bag,2980000.0,May-23
EJ,FG - CC - Big SC,110.0,Pack,198000.0,May-23
EJ,FG - CC - Medium,4980.0,Pack,4731000.0,May-23
EJ,FG - CC - Mini,4700.0,Pack,4465000.0,May-23
EM,FG - CC - Big SC,35.0,Pack,63000.0,May-23
EM,FG - CC - Medium,960.0,Pack,912000.0,May-23
EM,FG - CC - Mini,271.0,Pack,257450.0,May-23
EM,FG/N - BB BIG,1023.0,Bag,941160.0,May-23
EM,FG/N - PP BIG,32.0,Bag,320000.0,May-23
ENE,FG - CC - Medium,258.0,Pack,245100.0,May-23
ENE,FG - CC - Mini,150.0,Pack,142500.0,May-23
ENE,FG/N - BB BIG,700.0,Bag,644000.0,May-23
ENE,FG/N - PP BIG,124.0,Bag,1240000.0,May-23
EU,FG - CC - Big SC,98.0,Pack,176400.0,May-23
EU,FG - CC - Medium,1481.0,Pack,1406950.0,May-23
EU,FG - CC - Mini,363.0,Pack,344850.0,May-23
EU,FG/N - BB BIG,1385.0,Bag,1274200.0,May-23
EU,FG/N - PP BIG,53.0,Bag,530000.0,May-23
FB,FG - CC - Big SC,20.0,Pack,36000.0,May-23
FB,FG - CC - Medium,2500.0,Pack,2375000.0,May-23
FB,FG - CC - Mini,1465.0,Pack,1391750.0,May-23
FRANCO,FG - CC - Big SC,10.0,Pack,18000.0,May-23
FRANCO,FG - CC - Medium,1480.0,Pack,1406000.0,May-23
FRANCO,FG - CC - Mini,1800.0,Pack,1710000.0,May-23
General sale,FG - CC - Big SC,8.0,Pack,15200.0,May-23
General sale,FG - CC - Medium,129.0,Pack,135150.0,May-23
General sale,FG - CC - Mini,51.95,Pack,54550.0,May-23
General sale,FG/N - BB BIG,809.55,Bag,809550.0,May-23
General sale,FG/N - PP BIG,22.16,Bag,253500.0,May-23
GHV,FG - CC - Big SC,10.0,Pack,18000.0,May-23
GHV,FG - CC - Medium,1180.0,Pack,1121000.0,May-23
GHV,FG - CC - Mini,2100.0,Pack,1995000.0,May-23
GO,FG - CC - Big SC,22.0,Pack,39600.0,May-23
GO,FG - CC - Medium,788.0,Pack,748600.0,May-23
GO,FG - CC - Mini,366.0,Pack,347700.0,May-23
GO,FG/N - BB BIG,2623.0,Bag,2413160.0,May-23
GO,FG/N - PP BIG,38.0,Bag,380000.0,May-23
HCG,FG - CC - Big SC,,Pack,,May-23
HCG,FG - CC - Medium,3000.0,Pack,2850000.0,May-23
HCG,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
HGV,FG - CC - Big SC,90.0,Pack,162000.0,May-23
HGV,FG - CC - Medium,5640.0,Pack,5358000.0,May-23
HGV,FG - CC - Mini,4180.0,Pack,3971000.0,May-23
HON,FG - CC - Big SC,20.0,Pack,36000.0,May-23
HON,FG - CC - Medium,1210.0,Pack,1149500.0,May-23
HON,FG - CC - Mini,850.0,Pack,807500.0,May-23
HON,FG/N - BB BIG,3400.0,Bag,3128000.0,May-23
HON,FG/N - PP BIG,1164.0,Bag,11640000.0,May-23
IAC,FG - CC - Big SC,30.0,Pack,54000.0,May-23
IAC,FG - CC - Medium,5540.0,Pack,5263000.0,May-23
IAC,FG - CC - Mini,4400.0,Pack,4180000.0,May-23
IAZ,FG - CC - Medium,50.0,Pack,47500.0,May-23
IAZ,FG - CC - Mini,17.0,Pack,16150.0,May-23
IAZ,FG/N - BB BIG,1303.0,Bag,1198760.0,May-23
IAZ,FG/N - PP BIG,52.0,Bag,520000.0,May-23
IO,FG - CC - Big SC,25.0,Pack,45000.0,May-23
IO,FG - CC - Medium,1444.0,Pack,1371800.0,May-23
IO,FG - CC - Mini,1114.0,Pack,1058300.0,May-23
IO,FG/N - BB BIG,390.0,Bag,358800.0,May-23
IO,FG/N - PP BIG,71.0,Bag,710000.0,May-23
IR,FG - CC - Big SC,16.0,Pack,28800.0,May-23
IR,FG - CC - Medium,738.0,Pack,701100.0,May-23
IR,FG - CC - Mini,322.0,Pack,305900.0,May-23
IR,FG/N - BB BIG,710.0,Bag,653200.0,May-23
IR,FG/N - PP BIG,35.0,Bag,350000.0,May-23
IS,FG - CC - Big SC,140.0,Pack,252000.0,May-23
IS,FG - CC - Medium,14530.0,Pack,13803500.0,May-23
IS,FG - CC - Mini,10200.0,Pack,9690000.0,May-23
IY,FG - CC - Big SC,37.0,Pack,66600.0,May-23
IY,FG - CC - Medium,1209.0,Pack,1148550.0,May-23
IY,FG - CC - Mini,452.0,Pack,429400.0,May-23
IY,FG/N - BB BIG,2118.0,Bag,1948560.0,May-23
IY,FG/N - PP BIG,35.0,Bag,350000.0,May-23
JO,FG - CC - Big SC,15.0,Pack,27000.0,May-23
JO,FG - CC - Medium,1515.0,Pack,1439250.0,May-23
JO,FG - CC - Mini,370.0,Pack,351500.0,May-23
JT,FG - CC - Big SC,64.0,Pack,115200.0,May-23
JT,FG - CC - Medium,2568.0,Pack,2439600.0,May-23
JT,FG - CC - Mini,779.0,Pack,740050.0,May-23
JT,FG/N - BB BIG,2475.0,Bag,2277000.0,May-23
JT,FG/N - PP BIG,59.0,Bag,590000.0,May-23
KCO,FG - CC - Big SC,5.0,Pack,9000.0,May-23
KCO,FG - CC - Medium,798.0,Pack,758100.0,May-23
KCO,FG - CC - Mini,319.0,Pack,303050.0,May-23
KCO,FG/N - BB BIG,322.0,Bag,296240.0,May-23
KCO,FG/N - PP BIG,35.0,Bag,350000.0,May-23
KIA,FG - CC - Big SC,30.0,Pack,54000.0,May-23
KIA,FG - CC - Medium,2940.0,Pack,2793000.0,May-23
KIA,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
LIZ-MANUEL VENTURE,FG - CC - Big SC,50.0,Pack,90000.0,May-23
LIZ-MANUEL VENTURE,FG - CC - Medium,1000.0,Pack,950000.0,May-23
LIZ-MANUEL VENTURE,FG - CC - Mini,100.0,Pack,95000.0,May-23
M.A,FG - CC - Medium,235.0,Pack,223250.0,May-23
M.A,FG - CC - Mini,118.0,Pack,112100.0,May-23
M.A,FG/N - BB BIG,30.0,Bag,27600.0,May-23
M.A,FG/N - PP BIG,12.0,Bag,120000.0,May-23
M.O,FG - CC - Big SC,16.0,Pack,28800.0,May-23
M.O,FG - CC - Medium,320.0,Pack,304000.0,May-23
M.O,FG - CC - Mini,147.0,Pack,139650.0,May-23
M.O,FG/N - BB BIG,3526.0,Bag,3243920.0,May-23
M.O,FG/N - PP BIG,46.0,Bag,460000.0,May-23
MA,FG - CC - Big SC,46.0,Pack,82800.0,May-23
MA,FG - CC - Medium,1359.0,Pack,1291050.0,May-23
MA,FG - CC - Mini,526.0,Pack,499700.0,May-23
MA,FG/N - BB BIG,2110.0,Bag,1941200.0,May-23
MA,FG/N - PP BIG,143.0,Bag,1430000.0,May-23
MAB,FG - CC - Big SC,40.0,Pack,72000.0,May-23
MAB,FG - CC - Medium,1915.0,Pack,1819250.0,May-23
MAB,FG - CC - Mini,2150.0,Pack,2042500.0,May-23
MAB,FG/N - BB BIG,484.0,Bag,445280.0,May-23
MAB,FG/N - PP BIG,373.0,Bag,3730000.0,May-23
MAE,FG - CC - Big SC,35.0,Pack,63000.0,May-23
MAE,FG - CC - Medium,364.0,Pack,345800.0,May-23
MAE,FG - CC - Mini,265.0,Pack,251750.0,May-23
MAE,FG/N - BB BIG,2682.0,Bag,2467440.0,May-23
MAE,FG/N - PP BIG,544.0,Bag,5440000.0,May-23
MAMA,FG - CC - Big SC,39.0,Pack,70200.0,May-23
MAMA,FG - CC - Medium,3888.0,Pack,3693600.0,May-23
MAMA,FG - CC - Mini,1162.0,Pack,1103900.0,May-23
MAMA,FG/N - BB BIG,3055.0,Bag,2810600.0,May-23
MAMA,FG/N - PP BIG,18.0,Bag,180000.0,May-23
MAMA D,FG - CC - Big SC,1.0,Pack,1800.0,May-23
MAMA D,FG - CC - Medium,132.0,Pack,125400.0,May-23
MAMA D,FG - CC - Mini,73.0,Pack,69350.0,May-23
MAMA D,FG/N - BB BIG,1525.0,Bag,1403000.0,May-23
MAMA D,FG/N - PP BIG,393.0,Bag,3930000.0,May-23
MAO,FG/N - BB BIG,1490.0,Bag,1370800.0,May-23
MAO,FG/N - PP BIG,324.0,Bag,3240000.0,May-23
MDV,FG - CC - Big SC,60.0,Pack,108000.0,May-23
MDV,FG - CC - Medium,3500.0,Pack,3325000.0,May-23
MDV,FG - CC - Mini,2980.0,Pack,2831000.0,May-23
MH,FG - CC - Big SC,200.0,Pack,360000.0,May-23
MH,FG - CC - Medium,1200.0,Pack,1140000.0,May-23
MH,FG - CC - Mini,1800.0,Pack,1710000.0,May-23
MOA,FG - CC - Big SC,10.0,Pack,18000.0,May-23
MOA,FG - CC - Medium,556.0,Pack,528200.0,May-23
MOA,FG - CC - Mini,133.0,Pack,126350.0,May-23
MOA,FG/N - BB BIG,2600.0,Bag,2392000.0,May-23
MOA,FG/N - PP BIG,42.0,Bag,420000.0,May-23
MP,FG - CC - Medium,124.0,Pack,117800.0,May-23
MP,FG - CC - Mini,73.0,Pack,69350.0,May-23
MP,FG/N - BB BIG,635.0,Bag,584200.0,May-23
MP,FG/N - PP BIG,98.0,Bag,980000.0,May-23
Mrs Madueke,FG - CC - Big SC,17.0,Pack,30600.0,May-23
Mrs Madueke,FG - CC - Medium,1003.0,Pack,952850.0,May-23
Mrs Madueke,FG - CC - Mini,276.0,Pack,262200.0,May-23
Mrs Madueke,FG/N - BB BIG,550.0,Bag,506000.0,May-23
MV,FG - CC - Big SC,90.0,Pack,162000.0,May-23
MV,FG - CC - Medium,8820.0,Pack,8379000.0,May-23
MV,FG - CC - Mini,6000.0,Pack,5700000.0,May-23
MW,FG - CC - Big SC,20.0,Pack,36000.0,May-23
MW,FG - CC - Medium,716.0,Pack,680200.0,May-23
MW,FG - CC - Mini,367.0,Pack,348650.0,May-23
MW,FG/N - BB BIG,4011.0,Bag,3690120.0,May-23
MW,FG/N - PP BIG,517.0,Bag,5170000.0,May-23
NBV,FG - CC - Big SC,50.0,Pack,90000.0,May-23
NBV,FG - CC - Medium,2900.0,Pack,2755000.0,May-23
NBV,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
NK,FG - CC - Big SC,19.0,Pack,34200.0,May-23
NK,FG - CC - Medium,625.0,Pack,593750.0,May-23
NK,FG - CC - Mini,216.0,Pack,205200.0,May-23
NK,FG/N - BB BIG,2350.0,Bag,2162000.0,May-23
NK,FG/N - PP BIG,56.0,Bag,560000.0,May-23
OS,FG - CC - Big SC,60.0,Pack,108000.0,May-23
OS,FG - CC - Medium,2680.0,Pack,2546000.0,May-23
OS,FG - CC - Mini,2000.0,Pack,1900000.0,May-23
OYV,FG - CC - Big SC,150.0,Pack,270000.0,May-23
OYV,FG - CC - Medium,8200.0,Pack,7790000.0,May-23
OYV,FG - CC - Mini,6500.0,Pack,6175000.0,May-23
PA,FG - CC - Big SC,20.0,Pack,36000.0,May-23
PA,FG - CC - Medium,1420.0,Pack,1349000.0,May-23
PA,FG - CC - Mini,943.0,Pack,895850.0,May-23
RID,FG - CC - Big SC,20.0,Pack,36000.0,May-23
RID,FG - CC - Medium,1960.0,Pack,1862000.0,May-23
RID,FG - CC - Mini,3000.0,Pack,2850000.0,May-23
